"Year","State","Plant","Long","Plant latitude","Coal","Oil","Gas","Nuclear","Hydro","Biomass","Wind","Solar","Geo","Other1","Other2"
"2018","IA","Sibley No Two","-95.74966","43.396851","0","3","12","0","0","0","0","0","0","0","0"
"2018","IA","Sibley One","-95.7261","43.405","0","92","50","0","0","0","0","0","0","0","0"
"2018","IA","Sixth Street","-91.668611","41.984768","","","","","","","","","","",""
"2018","IA","Sky Volt","-94.485","41.29","0","0","0","0","0","0","5,810","0","0","0","0"
"2018","IA","South Plant","-92.4711","42.7317","0","75","0","0","0","0","0","0","0","0","0"
"2018","IA","South Strawberry","-91.5469","42.7114","0","13","0","0","0","0","0","0","0","0","0"
"2018","IA","Spencer Gas Turbine","-95.144257","43.144585","0","189","0","0","0","0","0","0","0","0","0"
"2018","IA","State Center","-93.16333","42.01667","0","66","60","0","0","0","0","0","0","0","0"
"2018","IA","Storm Lake 1","-95.405","42.6878","0","0","0","0","0","0","192,916","0","0","0","0"
"2018","IA","Storm Lake II","-95.405","42.8417","0","0","0","0","0","0","134,257","0","0","0","0"
"2018","IA","Story City","-93.600479","42.186076","0","265","0","0","0","0","0","0","0","0","0"
"2018","IA","Story City Wind Project","-93.599444","42.208056","0","0","0","0","0","0","5,092","0","0","0","0"
"2018","IA","Strawberry Point","-91.535555","42.684444","","","","","","","","","","",""
"2018","IA","Strawberry Point DPC Solar","-91.5452","42.6786","0","0","0","0","0","0","0","2,029","0","0","0"
"2018","IA","Streeter Station","-92.4394","42.5267","106","0","2,717","0","0","0","0","0","0","0","0"
"2018","IA","Stuart (IA)","-94.3172","41.503889","0","3","0","0","0","0","0","0","0","0","0"
"2018","IA","Summit Lake","-94.3472","41.1136","0","300","9,946","0","0","0","0","0","0","0","0"
"2018","IA","Sumner","-92.0978","42.8464","0","74","0","0","0","0","0","0","0","0","0"
"2018","IA","Sutherland","-92.859444","42.047333","","","","","","","","","","",""
"2018","IA","Sycamore Combustion Turbine","-93.6769","41.6722","0","69","4,549","0","0","0","0","0","0","0","0"
"2018","IA","Tipton","-91.1321","41.7717","0","61","6","0","0","0","0","0","0","0","0"
"2018","IA","Top of Iowa Windfarm","-93.4167","43.3833","0","0","0","0","0","0","116,850","0","0","0","0"
"2018","IA","Top of Iowa Windfarm III","-93.3208","43.3597","0","0","0","0","0","0","72,227","0","0","0","0"
"2018","IA","Traer East","-92.4663","42.1817","0","-60","0","0","0","0","0","0","0","0","0"
"2018","IA","Traer Main","-92.4636","42.1926","0","1","6","0","0","0","0","0","0","0","0"
"2018","IA","Traer South","-92.4747","42.1925","0","-101","0","0","0","0","0","0","0","0","0"
"2018","IA","Traer Wind Project","-92.4425","42.161389","0","0","0","0","0","0","5,962","0","0","0","0"
"2018","IA","Turtle Creek Wind Farm LLC","-92.839506","43.429604","0","0","0","0","0","0","18,247","0","0","0","0"
"2018","IA","University of Iowa Main Power Plant","-91.54","41.6572","13,207","22","22,230","0","0","21,356","0","0","0","0","0"
"2018","IA","University of Northern Iowa","-92.459122","42.513608","4,598","7,316","38","0","0","0","0","0","0","0","0"
"2018","IA","Upland Prairie","-95.349397","43.207406","","","","","","","","","","",""
"2018","IA","Venus Wind 3 LLC","-92.672222","41.741944","0","0","0","0","0","0","8,691","0","0","0","0"
"2018","IA","Victory Wind Farm","-95.1292","42.1169","0","0","0","0","0","0","364,441","0","0","0","0"
"2018","IA","Vienna Wind Farm","-92.776111","42.159444","0","0","0","0","0","0","440,955","0","0","0","0"
"2018","IA","Villisca Municipal Power Plant","-94.9855","40.9315","0","12","0","0","0","0","0","0","0","0","0"
"2018","IA","Vinton","-92.0222","42.1697","0","-38","-164","0","0","0","0","0","0","0","0"
"2018","IA","Walnut Wind Farm","-95.2383","41.4517","0","0","0","0","0","0","431,516","0","0","0","0"
"2018","IA","Walter Scott Jr. Energy Center","-95.8408","41.18","10,005,992","28,369","5,505","0","0","0","0","0","0","0","0"
"2018","IA","Wapsie Valley Creamery Back Up Generator","-91.891111","42.477778","0","0","0","0","0","0","0","0","0","0","0"
"2018","IA","Washburn Wind Farm","-92.387794","42.356203","","","","","","","","","","",""
"2018","IA","Waterloo Lundquist","-92.34558","42.506156","0","171","0","0","0","0","0","0","0","0","0"
"2018","IA","Waverly Community Wind Project","-92.4711","42.7317","0","0","0","0","0","0","6,080","0","0","0","0"
"2018","IA","Waverly Municipal Electric North Plant","-92.4711","42.7317","0","157","151","0","0","0","0","0","0","0","0"
"2018","IA","Webster City","-93.81499","42.471022","0","203","0","0","0","0","0","0","0","0","0"
"2018","IA","Wellsburg Wind Project","-92.966667","42.390833","0","0","0","0","0","0","431,123","0","0","0","0"
"2018","IA","West Bend","-94.445574","42.961151","0","33","0","0","0","0","0","0","0","0","0"
"2018","IA","West Diesel Generation Unit","-94.664394","42.730291","0","1","0","0","0","0","0","0","0","0","0"
"2018","IA","West Dubuque Solar","-90.79225","42.491754","0","0","0","0","0","0","0","2,851","0","0","0"
"2018","IA","West Liberty","-91.26405","41.569128","0","103","9","0","0","0","0","0","0","0","0"
"2018","IA","West Liberty Wind Farm","-91.261","41.624","","","","","","","","","","",""
"2018","IA","West Receiving","-95.363333","42.021667","0","8","0","0","0","0","0","0","0","0","0"
"2018","IA","Whispering Willow North","-93.418067","42.774955","","","","","","","","","","",""
"2018","IA","Whispering Willow Wind Farm - East","-93.206389","42.630513","0","0","0","0","0","0","582,943","0","0","0","0"
"2018","IA","Whittemore","-94.421944","43.064444","0","0","0","0","0","0","0","0","0","0","0"
"2018","IA","Wilton","-91.019456","41.587748","0","32","0","0","0","0","0","0","0","0","0"
"2018","IA","Wind GEM","-94.339357","41.469985","0","0","0","0","0","0","5,826","0","0","0","0"
"2018","IA","Windwalkers LLC","-93.221389","43.384722","0","0","0","0","0","0","4,543","0","0","0","0"
"2018","IA","Winnebago Wind Power Project","-93.77","43.315","0","0","0","0","0","0","54,716","0","0","0","0"
"2018","IA","Winterset","-94.0126","41.3372","0","17","35","0","0","0","0","0","0","0","0"
"2018","IA","Wiota","-94.876389","41.391944","0","0","0","0","0","0","5,445","0","0","0","0"
"2018","IA","Wolverine","-94.4447","41.3931","0","0","0","0","0","0","4,839","0","0","0","0"
"2018","ID","Albeni Falls","-116.99859","48.180245","0","0","0","0","167,334","0","0","0","0","0","0"
"2018","ID","Amalgamated Sugar LLC Nampa","-116.5753","43.6058","0","0","31,879","0","0","0","0","0","0","0","0"
"2018","ID","Amalgamated Sugar Twin Falls","-114.4328","42.5328","20,338","0","27,303","0","0","0","0","0","0","0","0"
"2018","ID","American Falls","-112.8764","42.7778","0","0","0","0","489,268","0","0","0","0","0","0"
"2018","ID","American Falls Solar","-112.752","42.824","0","0","0","0","0","0","0","42,606","0","0","0"
"2018","ID","American Falls Solar II","-112.752","42.824","0","0","0","0","0","0","0","43,733","0","0","0"
"2018","ID","Anderson Ranch","-115.451517","43.357066","0","0","0","0","146,289","0","0","0","0","0","0"
"2018","ID","Arrowrock Hydroelectric Project","-115.9233","43.595","0","0","0","0","77,252","0","0","0","0","0","0"
"2018","ID","Ashton","-111.497326","44.07863","0","0","0","0","38,064","0","0","0","0","0","0"
"2018","ID","Bannock County LFG to Energy","-112.365556","42.787778","0","0","0","0","0","10,937","0","0","0","0","0"
"2018","ID","Barber Dam","-116.121269","43.561001","0","0","0","0","12,068","0","0","0","0","0","0"
"2018","ID","Bennett Creek Windfarm LLC - Mountain Home","-115.4803","43.0536","0","0","0","0","0","0","43,448","0","0","0","0"
"2018","ID","Bennett Mountain Power Project","-115.666637","43.147153","0","0","149,158","0","0","0","0","0","0","0","0"
"2018","ID","Big Sky Dairy Digester","-114.7914","42.8656","0","0","0","0","0","8,813","0","0","0","0","0"
"2018","ID","Birch Creek Power","-112.719439","44.027444","0","0","0","0","12,803","0","0","0","0","0","0"
"2018","ID","Black Canyon","-116.437172","43.930462","0","0","0","0","62,214","0","0","0","0","0","0"
"2018","ID","Blind Canyon Hydro","-114.822603","42.69984","0","0","0","0","4,415","0","0","0","0","0","0"
"2018","ID","Bliss","-115.070986","42.913786","0","0","0","0","353,493","0","0","0","0","0","0"
"2018","ID","Boise R Diversion","-116.093756","43.537685","0","0","0","0","9,866","0","0","0","0","0","0"
"2018","ID","Brownlee","-116.8975","44.8367","0","0","0","0","2,418,886","0","0","0","0","0","0"
"2018","ID","Burley Butte Windpark","-113.926605","42.490341","0","0","0","0","0","0","61,297","0","0","0","0"
"2018","ID","Bypass","-114.057461","42.560876","0","0","0","0","27,901","0","0","0","0","0","0"
"2018","ID","BYUI Central Energy Facility","-111.785833","43.816944","0","21","39,344","0","0","0","0","0","0","0","0"
"2018","ID","C J Strike","-115.977858","42.944869","0","0","0","0","568,652","0","0","0","0","0","0"
"2018","ID","Cabinet Gorge","-116.053056","48.084444","0","0","0","0","1,159,246","0","0","0","0","0","0"
"2018","ID","Camp Reed","-115.048889","42.811944","0","0","0","0","0","0","66,824","0","0","0","0"
"2018","ID","Cargill B6 Biofactory","-114.6167","42.7167","0","0","0","0","0","10,547","0","0","0","0","0"
"2018","ID","Cargill Dry Creek Biofactory","-114.229225","42.424937","0","0","0","0","0","10,666","0","0","0","0","0"
"2018","ID","Carter Solar One, LLC","-114.646","42.206","","","","","","","","","","",""
"2018","ID","Cascade Dam","-116.0483","44.5256","0","0","0","0","46,879","0","0","0","0","0","0"
"2018","ID","Cassia Gulch","-115.0172","42.8744","0","0","0","0","0","0","43,082","0","0","0","0"
"2018","ID","Cassia Wind","-115.0369","42.8444","0","0","0","0","0","0","24,869","0","0","0","0"
"2018","ID","Chester Diversion Hydroelectric Project","-111.583611","44.018333","0","0","0","0","5,265","0","0","0","0","0","0"
"2018","ID","City Power Plant","-112.04541","43.491398","0","0","0","0","46,503","0","0","0","0","0","0"
"2018","ID","Clear Lake","-114.78012","42.66701","0","0","0","0","17,281","0","0","0","0","0","0"
"2018","ID","Clearwater Paper IPP Lewiston","-116.976389","46.423056","0","0","33,316","0","0","335,146","0","0","0","0","0"
"2018","ID","Clif Bar Bakery of Twin Falls","-114.412523","42.540968","","","","","","","","","","",""
"2018","ID","Cold Springs Windfarm","-115.400469","43.028056","0","0","0","0","0","0","47,798","0","0","0","0"
"2018","ID","Cove","-111.793055","42.514444","","","","","","","","","","",""
"2018","ID","Crystal Springs","-114.50093","42.622513","0","0","0","0","11,123","0","0","0","0","0","0"
"2018","ID","Desert Meadow Windfarm","-115.452025","43.056622","0","0","0","0","0","0","60,140","0","0","0","0"
"2018","ID","Dietrich Drop","-114.267952","42.836046","0","0","0","0","14,320","0","0","0","0","0","0"
"2018","ID","Double A Digester","-114.471911","42.853942","0","0","0","0","0","21,989","0","0","0","0","0"
"2018","ID","Dry Creek Project","-112.719439","44.027444","0","0","0","0","12,788","0","0","0","0","0","0"
"2018","ID","Dworshak","-116.2977","46.5143","0","0","0","0","1,598,478","0","0","0","0","0","0"
"2018","ID","El Dorado Hydro Elk Creek","-116.31577","45.217784","0","0","0","0","3,343","0","0","0","0","0","0"
"2018","ID","Evander Andrews Power Complex","-115.734315","43.179176","0","0","127,648","0","0","0","0","0","0","0","0"
"2018","ID","Falls River Hydro","-111.3535","44.0597","0","0","0","0","58,588","0","0","0","0","0","0"
"2018","ID","Fargo Drop","-116.899722","43.625","0","0","0","0","3,933","0","0","0","0","0","0"
"2018","ID","Felt","-111.283319","43.913476","0","0","0","0","29,902","0","0","0","0","0","0"
"2018","ID","Fighting Creek LFGTE Plant","-116.93","47.531667","0","0","0","0","0","14,854","0","0","0","0","0"
"2018","ID","Ford Hydro LP","-115.949338","46.383828","0","0","0","0","4,302","0","0","0","0","0","0"
"2018","ID","Fossil Gulch","-114.949444","42.858056","0","0","0","0","0","0","26,234","0","0","0","0"
"2018","ID","Gem State","-112.101852","43.420221","0","0","0","0","144,613","0","0","0","0","0","0"
"2018","ID","Golden Valley Wind Park LLC","-113.925536","42.436804","0","0","0","0","0","0","32,707","0","0","0","0"
"2018","ID","Goshen Phase II","-111.836381","43.467057","0","0","0","0","0","0","373,350","0","0","0","0"
"2018","ID","Grace","-111.793967","42.53675","0","0","0","0","123,892","0","0","0","0","0","0"
"2018","ID","Grand View Solar Two","-116.093431","42.989614","0","0","0","0","0","0","0","182,356","0","0","0"
"2018","ID","Hammett Hill Windfarm","-115.463289","43.006133","0","0","0","0","0","0","56,987","0","0","0","0"
"2018","ID","Hazelton B Hydro","-114.093","42.6051","0","0","0","0","23,147","0","0","0","0","0","0"
"2018","ID","Head of U Canal Hydro Project","-114.3958","42.7628","0","0","0","0","4,273","0","0","0","0","0","0"
"2018","ID","Hidden Hollow Energy","-116.271389","43.697222","0","0","0","0","0","5,767","0","0","0","0","0"
"2018","ID","High Mesa","-115.036667","42.88","0","0","0","0","0","0","96,497","0","0","0","0"
"2018","ID","Horse Butte Wind I, LLC","-111.726389","43.386389","0","0","0","0","0","0","159,639","0","0","0","0"
"2018","ID","Horseshoe Bend Hydroelectric Co","-116.244193","43.904085","0","0","0","0","44,462","0","0","0","0","0","0"
"2018","ID","ID Solar","-116.333","43.444","0","0","0","0","0","0","0","97,248","0","0","0"
"2018","ID","Island Park","-111.395971","44.418293","0","0","0","0","17,366","0","0","0","0","0","0"
"2018","ID","Jackpot Solar East, LLC","-114.646","42.206","","","","","","","","","","",""
"2018","ID","Jackpot Solar North, LLC","-114.646","42.206","","","","","","","","","","",""
"2018","ID","Jackpot Solar South, LLC","-114.646","42.206","","","","","","","","","","",""
"2018","ID","Jackpot Solar West, LLC","-114.646","42.206","","","","","","","","","","",""
"2018","ID","K W Company","-114.435295","42.59483","0","0","0","0","331","0","0","0","0","0","0"
"2018","ID","Kettle Butte Digester, LLC","-112.279722","43.631944","0","0","0","0","0","6,795","0","0","0","0","0"
"2018","ID","Koyle Ranch Hydroelectric Project","-114.795698","42.945664","0","0","0","0","3,410","0","0","0","0","0","0"
"2018","ID","Langley Gulch Power Plant","-116.819722","43.904444","0","0","1,131,203","0","0","0","0","0","0","0","0"
"2018","ID","Last Chance","-111.705304","42.603349","0","0","0","0","4,553","0","0","0","0","0","0"
"2018","ID","Lateral 10 Ventures","-114.89031","42.647376","0","0","0","0","7,122","0","0","0","0","0","0"
"2018","ID","Little Mac Project","-114.66162","42.629637","0","0","0","0","6,118","0","0","0","0","0","0"
"2018","ID","Little Wood Hydro Project","-114.025597","43.425228","0","0","0","0","6,503","0","0","0","0","0","0"
"2018","ID","Low Line Rapids","-114.380118","42.47711","0","0","0","0","9,765","0","0","0","0","0","0"
"2018","ID","Lower Malad","-114.906172","42.865783","0","0","0","0","99,335","0","0","0","0","0","0"
"2018","ID","Lower No 1","-112.062499","43.468679","0","0","0","0","42,339","0","0","0","0","0","0"
"2018","ID","Lower No 2","-112.062602","43.468398","0","0","0","0","12,035","0","0","0","0","0","0"
"2018","ID","Lower Salmon","-114.903611","42.841608","0","0","0","0","327,431","0","0","0","0","0","0"
"2018","ID","Lucky Peak Power Plant Project","-116.0583","43.528","0","0","0","0","347,570","0","0","0","0","0","0"
"2018","ID","Magic Dam Hydroelectric Project","-114.3569","43.2547","0","0","0","0","19,969","0","0","0","0","0","0"
"2018","ID","Mainline Windfarm","-115.412886","43.04835","0","0","0","0","0","0","57,625","0","0","0","0"
"2018","ID","Marco Ranch","-114.557764","42.636558","0","0","0","0","3,004","0","0","0","0","0","0"
"2018","ID","Marsh Valley Development","-112.149344","42.625972","0","0","0","0","6,867","0","0","0","0","0","0"
"2018","ID","Meadow Creek Project Company","-111.803921","43.524429","0","0","0","0","0","0","244,522","0","0","0","0"
"2018","ID","Mile 28 Water Power Project","-114.161173","42.740139","0","0","0","0","4,098","0","0","0","0","0","0"
"2018","ID","Milner Dam Wind Park LLC","-114.017297","42.460629","0","0","0","0","0","0","56,611","0","0","0","0"
"2018","ID","Milner Hydro","-114.036889","42.526786","0","0","0","0","294,476","0","0","0","0","0","0"
"2018","ID","Minidoka","-113.483175","42.669899","0","0","0","0","48,650","0","0","0","0","0","0"
"2018","ID","Mink Creek Hydro","-111.665589","42.260844","0","0","0","0","9,285","0","0","0","0","0","0"
"2018","ID","Mora Drop Hydroelectric Project","-116.47254","43.460012","0","0","0","0","4,360","0","0","0","0","0","0"
"2018","ID","Mountain Home","-115.4656","43.0272","0","0","0","0","0","0","38,169","0","0","0","0"
"2018","ID","Moyie Springs","-116.1752","48.7339","0","0","0","0","23,879","0","0","0","0","0","0"
"2018","ID","Mt. Home Solar 1, LLC","-115.752","43.129","0","0","0","0","0","0","0","47,324","0","0","0"
"2018","ID","Murphy Flat Solar","-116.439","43.213","0","0","0","0","0","0","0","45,755","0","0","0"
"2018","ID","North Gooding Main Hydro","-114.5588","43.0451","0","0","0","0","4,759","0","0","0","0","0","0"
"2018","ID","Notch Butte Hydro","-114.462563","42.954384","0","0","0","0","3,817","0","0","0","0","0","0"
"2018","ID","Oneida","-111.748531","42.267774","0","0","0","0","61,899","0","0","0","0","0","0"
"2018","ID","Orchard Ranch Solar","-116.285","43.467","0","0","0","0","0","0","0","47,739","0","0","0"
"2018","ID","Oregon Trail Wind Park","-114.989722","42.840556","0","0","0","0","0","0","37,867","0","0","0","0"
"2018","ID","Palisades Dam","-111.205752","43.334849","0","0","0","0","827,208","0","0","0","0","0","0"
"2018","ID","Payne's Ferry","-115.010833","42.825278","0","0","0","0","0","0","62,994","0","0","0","0"
"2018","ID","Pilgrim Stage Wind Park","-114.998611","42.7975","0","0","0","0","0","0","33,492","0","0","0","0"
"2018","ID","Plummer Cogen","-116.890352","47.331006","0","0","0","0","0","33,180","0","0","0","0","0"
"2018","ID","Post Falls","-116.953889","47.703333","0","0","0","0","72,493","0","0","0","0","0","0"
"2018","ID","Power County Wind Park North","-112.748611","42.738889","0","0","0","0","0","0","65,358","0","0","0","0"
"2018","ID","Power County Wind Park South","-112.757778","42.703333","0","0","0","0","0","0","57,341","0","0","0","0"
"2018","ID","Raft River Geothermal Power Plant","-113.38245","42.099417","0","0","0","0","0","0","0","0","83,112","0","0"
"2018","ID","Rathdrum Combustion Turbine Project","-116.867312","47.80427","0","0","145,074","0","0","0","0","0","0","0","0"
"2018","ID","Rathdrum Power, LLC","-116.9203","47.7858","0","0","1,593,817","0","0","0","0","0","0","0","0"
"2018","ID","Rock Creek Dairy","-114.615","42.500278","0","0","0","0","0","5,935","0","0","0","0","0"
"2018","ID","Rock Creek I","-114.538769","42.632483","0","0","0","0","10,811","0","0","0","0","0","0"
"2018","ID","Rock Creek II","-114.531489","42.620724","0","0","0","0","4,729","0","0","0","0","0","0"
"2018","ID","Rockland Wind Farm","-112.901944","42.674722","0","0","0","0","0","0","346,182","0","0","0","0"
"2018","ID","Ryegrass Windfarm","-115.439731","43.037147","0","0","0","0","0","0","54,291","0","0","0","0"
"2018","ID","S E Hazelton A","-114.067537","42.586701","0","0","0","0","23,972","0","0","0","0","0","0"
"2018","ID","Salmon Diesel","-113.885307","45.183368","0","36","0","0","0","0","0","0","0","0","0"
"2018","ID","Salmon Falls Wind Park","-114.989167","42.681944","0","0","0","0","0","0","65,012","0","0","0","0"
"2018","ID","Sawtooth Wind Project","-115.393333","42.982222","0","0","0","0","0","0","53,285","0","0","0","0"
"2018","ID","Shoshone Falls","-114.4033","42.5975","0","0","0","0","82,751","0","0","0","0","0","0"
"2018","ID","Simcoe Solar","-115.955371","43.288439","0","0","0","0","0","0","0","49,203","0","0","0"
"2018","ID","Simplot Leasing Don Plant","-112.52944","42.908412","0","0","0","0","0","0","0","0","0","0","63,972"
"2018","ID","Smith Falls Hydro Project","-116.332682","48.573403","0","0","0","0","56,031","0","0","0","0","0","0"
"2018","ID","Soda","-111.696689","42.64455","0","0","0","0","29,789","0","0","0","0","0","0"
"2018","ID","South Forks Hydro","-114.3102","42.4937","0","0","0","0","29,616","0","0","0","0","0","0"
"2018","ID","Swan Falls","-116.3791","43.2435","0","0","0","0","123,727","0","0","0","0","0","0"
"2018","ID","Tamarack Energy Partnership","-116.387134","44.954853","0","0","0","0","0","25,911","0","0","0","0","0"
"2018","ID","Thousand Springs","-114.836722","42.740542","0","0","0","0","30,563","0","0","0","0","0","0"
"2018","ID","Thousand Springs Wind Park","-114.967778","42.870278","0","0","0","0","0","0","32,515","0","0","0","0"
"2018","ID","Tuana Gulch Wind Park","-114.969342","42.836854","0","0","0","0","0","0","29,883","0","0","0","0"
"2018","ID","Tuana Springs","-115.0164","42.8925","0","0","0","0","0","0","33,153","0","0","0","0"
"2018","ID","Twin Falls (ID)","-114.3553","42.5892","0","0","0","0","262,039","0","0","0","0","0","0"
"2018","ID","Two Ponds Windfarm","-115.482592","43.033781","0","0","0","0","0","0","59,244","0","0","0","0"
"2018","ID","UAMPS Carbon Free Power Plant","-112.046184","43.519585","","","","","","","","","","",""
"2018","ID","Upper Malad","-114.885542","42.864267","0","0","0","0","36,697","0","0","0","0","0","0"
"2018","ID","Upper Power Plant","-112.050953","43.552695","0","0","0","0","52,418","0","0","0","0","0","0"
"2018","ID","Upper Salmon A","-114.924692","42.767422","0","0","0","0","126,166","0","0","0","0","0","0"
"2018","ID","Upper Salmon B","-114.908236","42.766397","0","0","0","0","118,876","0","0","0","0","0","0"
"2018","ID","Wilson Lake Hydroelectric Project","-114.174722","42.628889","0","0","0","0","26,672","0","0","0","0","0","0"
"2018","ID","Wolverine Creek","-111.8294","43.4195","0","0","0","0","0","0","171,358","0","0","0","0"
"2018","ID","Yahoo Creek","-114.988611","42.770833","0","0","0","0","0","0","63,278","0","0","0","0"
"2018","IL","1515 S Caron Road","-89.0466","41.9084","0","0","272","0","0","0","0","0","0","0","0"
"2018","IL","Adkins Energy LLC","-89.803611","42.362222","0","0","27,612","0","0","0","0","0","0","0","0"
"2018","IL","Agriwind","-89.6236","41.3017","0","0","0","0","0","0","20,756","0","0","0","0"
"2018","IL","Alsey Station","-90.43602","39.569771","0","19","21,047","0","0","0","0","0","0","0","0"
"2018","IL","Altamont","-88.755547","39.068747","0","72","0","0","0","0","0","0","0","0","0"
"2018","IL","Archer Daniels Midland Co.","-88.890756","39.870074","1,326,779","0","1,250","0","0","0","0","0","0","4,408","0"
"2018","IL","Archer Daniels Midland Co. - Peoria","-89.604911","40.677188","0","0","184,154","0","0","0","0","0","0","0","0"
"2018","IL","Archer Daniels Midland Taylorville","-89.3","39.599722","","","","","","","","","","",""
"2018","IL","Argonne National Laboratory CHP","-87.970608","41.716534","0","0","7,606","0","0","0","0","0","0","0","0"
"2018","IL","Aurora","-88.2265","41.8151","0","0","677,827","0","0","0","0","0","0","0","0"
"2018","IL","Avenue A Generator Sets","-89.689416","41.780735","0","290","0","0","0","0","0","0","0","0","0"
"2018","IL","Avon Energy Partners LLC","-87.5786","41.6742","","","","","","","","","","",""
"2018","IL","Baldwin Energy Complex","-89.8544","38.205","7,200,886","8,500","0","0","0","0","0","0","0","0","0"
"2018","IL","Beecher Gas Recovery","-87.637542","41.38109","0","0","0","0","0","14,403","0","0","0","0","0"
"2018","IL","Big Sky Wind LLC","-89.456111","41.599167","0","0","0","0","0","0","499,260","0","0","0","0"
"2018","IL","Bishop Hill Energy LLC","-90.120833","41.215278","0","0","0","0","0","0","501,318","0","0","0","0"
"2018","IL","Bishop Hill II Wind Farm","-90.174167","41.2325","0","0","0","0","0","0","258,238","0","0","0","0"
"2018","IL","Bishop Hill III","-90.276024","41.211057","0","0","0","0","0","0","223,713","0","0","0","0"
"2018","IL","Blackstone Wind Farm II LLC","-88.53","41.1406","0","0","0","0","0","0","475,666","0","0","0","0"
"2018","IL","Blackstone Wind Farm LLC","-88.6233","41.1508","0","0","0","0","0","0","248,383","0","0","0","0"
"2018","IL","Bloom","-87.869444","42.057222","","","","","","","","","","",""
"2018","IL","BP Naperville Cogeneration Facility","-88.1486","41.8108","0","0","57,365","0","0","0","0","0","0","0","0"
"2018","IL","Braidwood Generation Station","-88.2286","41.2435","0","0","0","19,343,459","0","0","0","0","0","0","0"
"2018","IL","Breese","-89.524514","38.607456","0","272","0","0","0","0","0","0","0","0","0"
"2018","IL","Brickyard Energy Partners LLC","-87.6111","40.1003","","","","","","","","","","",""
"2018","IL","Bright Stalk Wind Farm I","-88.701054","40.701241","","","","","","","","","","",""
"2018","IL","Bright Stalk Wind Farm II","-88.643853","40.64309","","","","","","","","","","",""
"2018","IL","Broadlands Wind Farm","-88.072302","39.83188","","","","","","","","","","",""
"2018","IL","Brown County Wind Turbine","-90.699166","39.973333","0","0","0","0","0","0","3,050","0","0","0","0"
"2018","IL","Bunge Oil","-87.85478","41.15461","0","0","0","0","0","0","0","0","0","0","0"
"2018","IL","Bushnell","-90.513814","40.548586","0","64","0","0","0","0","0","0","0","0","0"
"2018","IL","Byron Generating Station","-89.2819","42.0742","0","0","0","20,051,023","0","0","0","0","0","0","0"
"2018","IL","California Ridge Wind Energy LLC","-87.878333","40.211667","0","0","0","0","0","0","738,697","0","0","0","0"
"2018","IL","Calumet","-87.542778","41.713611","","","","","","","","","","",""
"2018","IL","Calumet Energy Team, LLC","-87.5563","41.6835","0","0","14,791","0","0","0","0","0","0","0","0"
"2018","IL","Camp Grove Wind Farm","-89.639811","41.090583","0","0","0","0","0","0","386,099","0","0","0","0"
"2018","IL","Cardinal Point LLC","-90.751828","40.588568","","","","","","","","","","",""
"2018","IL","Carlyle","-89.3583","38.6106","0","191","0","0","0","0","0","0","0","0","0"
"2018","IL","Carmi","-88.1631","38.0967","0","174","0","0","0","0","0","0","0","0","0"
"2018","IL","Casey City of","-87.992592","39.310555","0","33","0","0","0","0","0","0","0","0","0"
"2018","IL","CED Champaign Solar LLC","-88.291246","40.138283","","","","","","","","","","",""
"2018","IL","Charter Dura-Bar","-88.413","42.2891","0","0","0","0","0","0","0","0","0","0","0"
"2018","IL","Chicago West Side Energy Center","-87.678378","41.870751","0","0","18,576","0","0","0","0","0","0","0","0"
"2018","IL","CID Gas Recovery","-87.577716","41.658794","0","0","0","0","0","19,975","0","0","0","0","0"
"2018","IL","Clinton LFGTE","-88.961111","40.120833","0","0","0","0","0","20,290","0","0","0","0","0"
"2018","IL","Clinton Power Station","-88.8339","40.1719","0","0","0","8,346,686","0","0","0","0","0","0","0"
"2018","IL","Coffeen","-89.4031","39.0586","5,298,517","3,486","0","0","0","0","0","0","0","0","0"
"2018","IL","Collins","-88.392777","41.346111","","","","","","","","","","",""
"2018","IL","Com Adam 1WF-1","-89.249722","41.660278","0","0","0","0","0","0","13,290","0","0","0","0"
"2018","IL","Cordova Energy Company","-90.279679","41.712216","0","0","79,066","0","0","0","0","0","0","0","0"
"2018","IL","Countyside Genco LLC","-88.031944","42.321111","0","0","0","0","0","35,342","0","0","0","0","0"
"2018","IL","Crawford","-87.72291","41.82848","","","","","","","","","","",""
"2018","IL","Crescent Ridge","-89.5708","41.25","0","0","0","0","0","0","142,699","0","0","0","0"
"2018","IL","Crescent Ridge II Wind Energy Project","-89.601666","41.221389","","","","","","","","","","",""
"2018","IL","Crete Energy Park","-87.6187","41.429444","0","0","82,634","0","0","0","0","0","0","0","0"
"2018","IL","CSL Behring LLC","-87.8542","41.1603","0","0","32,716","0","0","0","0","0","0","0","0"
"2018","IL","Dallman","-89.602389","39.754803","2,343,741","0","12,088","0","0","0","0","0","0","0","0"
"2018","IL","Dayton Hydro","-88.789656","41.387792","0","0","0","0","21,856","0","0","0","0","0","0"
"2018","IL","Des Plaines Gas Recovery","-87.886172","42.067125","0","0","0","0","0","0","0","0","0","0","0"
"2018","IL","Devonshire Power Partners LLC","-87.6011","41.645","","","","","","","","","","",""
"2018","IL","Dixon Hydroelectric Dam","-89.481286","41.845306","0","0","0","0","15,890","0","0","0","0","0","0"
"2018","IL","Dixon/Lee Energy Partners LLC","-89.384821","41.737507","","","","","","","","","","",""
